date,time,latitude,longitude,elevation,heart_rate,cadence,temperature
2019-1-25,14:11:53,49.3980050,32.1177750,84.1,141,91,
2019-1-25,14:11:54,49.3980200,32.1178010,84.1,141,91,
2019-1-25,14:11:55,49.3980380,32.1178300,84.1,141,91,
2019-1-25,14:11:56,49.3980560,32.1178580,84.1,141,91,
2019-1-25,14:11:57,49.3980730,32.1178860,84.1,141,89,
2019-1-25,14:11:58,49.3980890,32.1179150,84.0,141,89,
2019-1-25,14:11:59,49.3981070,32.1179480,84.0,141,89,
2019-1-25,14:12:0,49.3981210,32.1179810,84.0,141,89,
2019-1-25,14:12:1,49.3981370,32.1180120,83.9,140,89,
2019-1-25,14:12:2,49.3981530,32.1180440,83.7,140,89,
2019-1-25,14:12:3,49.3981690,32.1180730,83.6,141,90,
2019-1-25,14:12:4,49.3981880,32.1181040,83.4,141,91,
2019-1-25,14:12:5,49.3982060,32.1181350,83.2,140,92,
2019-1-25,14:12:6,49.3982250,32.1181660,83.0,140,92,
2019-1-25,14:12:7,49.3982390,32.1182010,83.0,140,92,
2019-1-25,14:12:8,49.3982530,32.1182360,83.0,141,92,
2019-1-25,14:12:9,49.3982630,32.1182720,83.0,141,92,
2019-1-25,14:12:10,49.3982780,32.1183040,82.8,141,92,
2019-1-25,14:12:11,49.3982960,32.1183340,82.6,141,92,
2019-1-25,14:12:12,49.3983140,32.1183660,82.3,141,92,
2019-1-25,14:12:13,49.3983300,32.1183990,82.1,141,92,
2019-1-25,14:12:14,49.3983490,32.1184320,82.1,142,92,
2019-1-25,14:12:15,49.3983660,32.1184640,82.1,142,92,
2019-1-25,14:12:16,49.3983840,32.1184960,82.0,142,92,
2019-1-25,14:12:17,49.3984010,32.1185280,82.1,142,92,
2019-1-25,14:12:18,49.3984190,32.1185590,82.1,142,92,
2019-1-25,14:12:19,49.3984340,32.1185890,82.1,142,92,
2019-1-25,14:12:20,49.3984530,32.1186200,82.1,142,92,
2019-1-25,14:12:21,49.3984700,32.1186480,82.1,142,92,
2019-1-25,14:12:22,49.3984900,32.1186770,82.1,142,92,
2019-1-25,14:12:23,49.3985080,32.1187040,82.1,142,90,
2019-1-25,14:12:24,49.3985240,32.1187320,82.1,142,89,
2019-1-25,14:12:25,49.3985380,32.1187640,82.1,142,90,
2019-1-25,14:12:26,49.3985480,32.1187990,82.1,142,91,
2019-1-25,14:12:27,49.3985610,32.1188340,82.1,142,91,
2019-1-25,14:12:28,49.3985730,32.1188670,82.1,142,91,
2019-1-25,14:12:29,49.3985880,32.1189020,82.1,142,91,
2019-1-25,14:12:30,49.3986020,32.1189350,82.0,142,91,
2019-1-25,14:12:31,49.3986210,32.1189680,82.0,142,91,
2019-1-25,14:12:32,49.3986380,32.1189980,82.0,142,91,
2019-1-25,14:12:33,49.3986520,32.1190250,82.0,142,91,
2019-1-25,14:12:34,49.3986700,32.1190510,82.0,143,90,
2019-1-25,14:12:35,49.3986870,32.1190690,82.0,143,90,
2019-1-25,14:12:36,49.3987070,32.1190860,81.9,143,90,
2019-1-25,14:12:37,49.3987230,32.1191070,81.9,143,90,
2019-1-25,14:12:38,49.3987360,32.1191340,81.9,143,90,
2019-1-25,14:12:39,49.3987470,32.1191630,82.0,143,90,
2019-1-25,14:12:40,49.3987600,32.1191940,82.0,143,90,
2019-1-25,14:12:41,49.3987740,32.1192250,82.1,143,90,
2019-1-25,14:12:42,49.3987900,32.1192580,82.2,143,90,
2019-1-25,14:12:43,49.3988070,32.1192910,82.3,143,90,
2019-1-25,14:12:44,49.3988240,32.1193230,82.5,144,90,
2019-1-25,14:12:45,49.3988400,32.1193530,82.5,144,90,
2019-1-25,14:12:46,49.3988590,32.1193840,82.5,143,90,
2019-1-25,14:12:47,49.3988790,32.1194100,82.5,143,91,
2019-1-25,14:12:48,49.3988960,32.1194370,82.5,144,91,
2019-1-25,14:12:49,49.3989130,32.1194660,82.5,144,92,
2019-1-25,14:12:50,49.3989290,32.1194930,82.5,144,92,
2019-1-25,14:12:51,49.3989450,32.1195230,82.5,144,92,
2019-1-25,14:12:52,49.3989580,32.1195540,82.5,144,92,
2019-1-25,14:12:53,49.3989730,32.1195860,82.6,144,92,
2019-1-25,14:12:54,49.3989870,32.1196150,82.6,144,91,
2019-1-25,14:12:55,49.3990040,32.1196470,82.7,144,90,
2019-1-25,14:12:56,49.3990190,32.1196800,82.7,144,91,
2019-1-25,14:12:57,49.3990370,32.1197130,82.7,144,91,
2019-1-25,14:12:58,49.3990540,32.1197460,82.6,144,90,
2019-1-25,14:12:59,49.3990710,32.1197790,82.6,144,90,
2019-1-25,14:13:0,49.3990860,32.1198110,82.4,143,89,
2019-1-25,14:13:1,49.3991000,32.1198440,82.3,143,89,
2019-1-25,14:13:2,49.3991160,32.1198740,82.2,143,89,
2019-1-25,14:13:3,49.3991340,32.1199070,82.1,143,89,
2019-1-25,14:13:4,49.3991520,32.1199390,82.1,143,89,
2019-1-25,14:13:5,49.3991720,32.1199720,82.0,143,89,
2019-1-25,14:13:6,49.3991900,32.1200040,82.0,142,89,
2019-1-25,14:13:7,49.3992080,32.1200360,82.0,142,89,
2019-1-25,14:13:8,49.3992290,32.1200710,82.0,143,89,
2019-1-25,14:13:9,49.3992460,32.1201040,82.1,142,89,
2019-1-25,14:13:10,49.3992650,32.1201370,82.1,142,90,
2019-1-25,14:13:11,49.3992830,32.1201690,82.2,142,90,
2019-1-25,14:13:12,49.3993030,32.1202030,82.3,142,90,
2019-1-25,14:13:13,49.3993220,32.1202360,82.6,142,90,
2019-1-25,14:13:14,49.3993410,32.1202700,82.8,142,90,
2019-1-25,14:13:15,49.3993580,32.1203040,83.0,142,90,
2019-1-25,14:13:16,49.3993780,32.1203380,83.0,142,92,
2019-1-25,14:13:17,49.3993950,32.1203700,83.0,142,92,
2019-1-25,14:13:18,49.3994140,32.1204010,83.0,142,92,
2019-1-25,14:13:19,49.3994290,32.1204320,83.1,142,92,
2019-1-25,14:13:20,49.3994460,32.1204630,83.2,142,91,
2019-1-25,14:13:21,49.3994630,32.1204940,83.3,142,91,
2019-1-25,14:13:22,49.3994810,32.1205270,83.4,142,91,
2019-1-25,14:13:23,49.3994980,32.1205620,83.4,143,91,
2019-1-25,14:13:24,49.3995160,32.1205950,83.4,143,89,
2019-1-25,14:13:25,49.3995330,32.1206260,83.5,143,89,
2019-1-25,14:13:26,49.3995480,32.1206550,83.5,143,89,
2019-1-25,14:13:27,49.3995670,32.1206800,83.5,143,91,
2019-1-25,14:13:28,49.3995840,32.1207060,83.5,144,91,
2019-1-25,14:13:29,49.3995990,32.1207340,83.5,145,91,
2019-1-25,14:13:30,49.3996160,32.1207630,83.4,144,91,
2019-1-25,14:13:31,49.3996330,32.1207960,83.3,144,91,
2019-1-25,14:13:32,49.3996490,32.1208280,83.2,144,91,
2019-1-25,14:13:33,49.3996680,32.1208600,83.2,144,91,
2019-1-25,14:13:34,49.3996860,32.1208910,83.1,144,92,
2019-1-25,14:13:35,49.3997040,32.1209230,83.0,144,93,
2019-1-25,14:13:36,49.3997220,32.1209530,83.0,144,93,
2019-1-25,14:13:37,49.3997380,32.1209850,83.0,144,93,
2019-1-25,14:13:38,49.3997550,32.1210170,83.0,144,93,
2019-1-25,14:13:39,49.3997700,32.1210500,83.0,144,93,
2019-1-25,14:13:40,49.3997870,32.1210840,83.0,144,93,
2019-1-25,14:13:41,49.3998030,32.1211180,83.0,144,93,
2019-1-25,14:13:42,49.3998210,32.1211510,83.0,144,93,
2019-1-25,14:13:43,49.3998370,32.1211800,83.0,144,93,
2019-1-25,14:13:44,49.3998540,32.1212120,83.0,145,93,
2019-1-25,14:13:45,49.3998710,32.1212440,83.0,145,94,
2019-1-25,14:13:46,49.3998890,32.1212760,83.0,145,94,
2019-1-25,14:13:47,49.3999060,32.1213060,83.0,145,93,
2019-1-25,14:13:48,49.3999240,32.1213360,82.9,145,93,
2019-1-25,14:13:49,49.3999400,32.1213670,82.9,145,93,
2019-1-25,14:13:50,49.3999560,32.1213980,82.9,144,92,
2019-1-25,14:13:51,49.3999720,32.1214320,82.9,144,91,
2019-1-25,14:13:52,49.3999880,32.1214640,82.9,144,91,
2019-1-25,14:13:53,49.4000040,32.1215000,82.9,144,92,
2019-1-25,14:13:54,49.4000150,32.1215360,82.9,144,92,
2019-1-25,14:13:55,49.4000250,32.1215740,82.9,144,91,
2019-1-25,14:13:56,49.4000340,32.1216110,82.9,144,91,
2019-1-25,14:13:57,49.4000460,32.1216480,83.0,143,94,
2019-1-25,14:13:58,49.4000590,32.1216820,83.0,143,94,
2019-1-25,14:13:59,49.4000770,32.1217150,83.0,143,94,
2019-1-25,14:14:0,49.4000920,32.1217440,83.0,142,94,
2019-1-25,14:14:1,49.4001080,32.1217710,83.0,142,94,
2019-1-25,14:14:2,49.4001270,32.1217980,83.0,141,92,
2019-1-25,14:14:3,49.4001430,32.1218230,82.9,141,92,
2019-1-25,14:14:4,49.4001610,32.1218480,82.9,141,92,
2019-1-25,14:14:5,49.4001780,32.1218730,82.8,140,91,
2019-1-25,14:14:6,49.4001950,32.1218990,82.7,141,91,
2019-1-25,14:14:7,49.4002150,32.1219230,82.5,141,91,
2019-1-25,14:14:8,49.4002370,32.1219470,82.3,141,91,
2019-1-25,14:14:9,49.4002570,32.1219700,82.2,141,92,
2019-1-25,14:14:10,49.4002760,32.1219940,82.1,141,92,
2019-1-25,14:14:11,49.4002920,32.1220170,82.1,141,92,
2019-1-25,14:14:12,49.4003080,32.1220480,82.0,141,92,
2019-1-25,14:14:13,49.4003230,32.1220810,82.0,141,91,
2019-1-25,14:14:14,49.4003400,32.1221150,82.0,141,91,
2019-1-25,14:14:15,49.4003570,32.1221470,82.0,141,91,
2019-1-25,14:14:16,49.4003760,32.1221780,82.0,141,91,
2019-1-25,14:14:17,49.4003960,32.1222090,82.0,141,91,
2019-1-25,14:14:18,49.4004150,32.1222400,82.0,141,91,
2019-1-25,14:14:19,49.4004310,32.1222710,82.0,141,91,
2019-1-25,14:14:20,49.4004450,32.1223030,82.0,141,91,
2019-1-25,14:14:21,49.4004580,32.1223350,82.0,141,91,
2019-1-25,14:14:22,49.4004720,32.1223660,82.0,141,91,
2019-1-25,14:14:23,49.4004860,32.1223960,82.0,141,91,
2019-1-25,14:14:24,49.4005030,32.1224260,82.0,142,91,
2019-1-25,14:14:25,49.4005210,32.1224540,82.0,142,92,
2019-1-25,14:14:26,49.4005410,32.1224800,82.0,142,92,
2019-1-25,14:14:27,49.4005610,32.1225040,82.1,142,91,
2019-1-25,14:14:28,49.4005800,32.1225270,82.2,142,91,
2019-1-25,14:14:29,49.4005990,32.1225520,82.4,142,90,
2019-1-25,14:14:30,49.4006180,32.1225740,82.5,142,90,
2019-1-25,14:14:31,49.4006350,32.1225920,82.6,142,90,
2019-1-25,14:14:32,49.4006520,32.1226120,82.7,143,90,
2019-1-25,14:14:33,49.4006680,32.1226280,83.0,142,90,
2019-1-25,14:14:34,49.4006870,32.1226370,83.1,142,90,
2019-1-25,14:14:35,49.4007030,32.1226370,83.1,142,90,
2019-1-25,14:14:36,49.4007160,32.1226210,83.1,142,90,
2019-1-25,14:14:37,49.4007270,32.1225970,83.1,142,90,
2019-1-25,14:14:38,49.4007370,32.1225670,83.1,142,87,
2019-1-25,14:14:39,49.4007520,32.1225390,83.1,142,87,
2019-1-25,14:14:40,49.4007690,32.1225110,83.1,142,87,
2019-1-25,14:14:41,49.4007850,32.1224810,83.2,142,87,
2019-1-25,14:14:42,49.4008010,32.1224500,83.2,142,87,
2019-1-25,14:14:43,49.4008170,32.1224120,83.2,143,87,
2019-1-25,14:14:44,49.4008280,32.1223720,83.2,143,87,
2019-1-25,14:14:45,49.4008400,32.1223360,83.2,143,87,
2019-1-25,14:14:46,49.4008550,32.1223020,83.2,143,87,
2019-1-25,14:14:47,49.4008710,32.1222710,83.3,143,87,
2019-1-25,14:14:48,49.4008890,32.1222410,83.3,142,87,
2019-1-25,14:14:49,49.4009070,32.1222120,83.3,142,87,
2019-1-25,14:14:50,49.4009240,32.1221810,83.3,142,87,
2019-1-25,14:14:51,49.4009420,32.1221510,83.3,141,87,
2019-1-25,14:14:52,49.4009610,32.1221200,83.1,140,89,
2019-1-25,14:14:53,49.4009800,32.1220900,83.0,139,89,
2019-1-25,14:14:54,49.4009980,32.1220600,82.9,139,89,
2019-1-25,14:14:55,49.4010160,32.1220280,82.9,138,89,
2019-1-25,14:14:56,49.4010380,32.1219980,82.8,137,89,
2019-1-25,14:14:57,49.4010570,32.1219730,82.7,138,90,
2019-1-25,14:14:58,49.4010780,32.1219620,82.7,138,90,
2019-1-25,14:14:59,49.4010980,32.1219430,82.7,138,90,
2019-1-25,14:15:0,49.4011180,32.1219210,82.6,139,90,
2019-1-25,14:15:1,49.4011360,32.1218910,82.6,140,91,
2019-1-25,14:15:2,49.4011580,32.1218640,82.6,140,91,
2019-1-25,14:15:3,49.4011800,32.1218350,82.6,140,91,
2019-1-25,14:15:4,49.4012010,32.1218050,82.6,140,93,
2019-1-25,14:15:5,49.4012230,32.1217730,82.5,140,93,
2019-1-25,14:15:6,49.4012450,32.1217420,82.5,140,93,
2019-1-25,14:15:7,49.4012680,32.1217100,82.5,140,93,
2019-1-25,14:15:8,49.4012890,32.1216770,82.5,140,93,
2019-1-25,14:15:9,49.4013130,32.1216460,82.5,140,93,
2019-1-25,14:15:10,49.4013360,32.1216130,82.5,140,93,
2019-1-25,14:15:11,49.4013610,32.1215810,82.4,140,93,
2019-1-25,14:15:12,49.4013840,32.1215470,82.3,140,93,
2019-1-25,14:15:13,49.4014040,32.1215120,82.3,140,94,
2019-1-25,14:15:14,49.4014250,32.1214800,82.2,141,94,
2019-1-25,14:15:15,49.4014450,32.1214510,82.1,141,93,
2019-1-25,14:15:16,49.4014670,32.1214230,82.1,141,93,
2019-1-25,14:15:17,49.4014910,32.1213940,81.9,141,92,
2019-1-25,14:15:18,49.4015160,32.1213680,81.9,141,92,
2019-1-25,14:15:19,49.4015380,32.1213390,81.9,141,91,
2019-1-25,14:15:20,49.4015570,32.1213080,82.0,141,94,
2019-1-25,14:15:21,49.4015720,32.1212750,82.0,141,94,
2019-1-25,14:15:22,49.4015860,32.1212420,82.0,141,94,
2019-1-25,14:15:23,49.4016000,32.1212090,82.0,141,94,
2019-1-25,14:15:24,49.4016160,32.1211780,82.0,142,93,
2019-1-25,14:15:25,49.4016320,32.1211450,82.0,142,92,
2019-1-25,14:15:26,49.4016480,32.1211130,82.0,142,92,
2019-1-25,14:15:27,49.4016680,32.1210850,82.0,142,92,
2019-1-25,14:15:28,49.4016880,32.1210540,82.0,143,95,
2019-1-25,14:15:29,49.4017110,32.1210230,82.0,143,95,
2019-1-25,14:15:30,49.4017340,32.1209910,82.0,143,95,
2019-1-25,14:15:31,49.4017570,32.1209600,82.0,143,94,
2019-1-25,14:15:32,49.4017790,32.1209270,82.1,143,94,
2019-1-25,14:15:33,49.4018010,32.1208960,82.1,143,94,
2019-1-25,14:15:34,49.4018230,32.1208630,82.1,142,94,
2019-1-25,14:15:35,49.4018450,32.1208330,81.9,142,93,
2019-1-25,14:15:36,49.4018670,32.1208050,82.0,142,92,
2019-1-25,14:15:37,49.4018870,32.1207790,81.9,143,92,
2019-1-25,14:15:38,49.4019080,32.1207560,82.0,143,91,
2019-1-25,14:15:39,49.4019290,32.1207330,82.1,143,90,
2019-1-25,14:15:40,49.4019510,32.1207120,82.1,143,89,
2019-1-25,14:15:41,49.4019720,32.1206850,82.2,143,89,
2019-1-25,14:15:42,49.4019960,32.1206610,82.2,143,89,
2019-1-25,14:15:43,49.4020210,32.1206430,82.2,142,91,
2019-1-25,14:15:44,49.4020460,32.1206300,82.2,142,91,
2019-1-25,14:15:45,49.4020710,32.1206200,82.2,143,88,
2019-1-25,14:15:46,49.4020970,32.1206090,82.3,143,87,
2019-1-25,14:15:47,49.4021240,32.1205930,82.3,142,87,
2019-1-25,14:15:48,49.4021490,32.1205700,82.3,142,87,
2019-1-25,14:15:49,49.4021770,32.1205460,82.4,141,87,
2019-1-25,14:15:50,49.4022030,32.1205190,82.4,141,91,
2019-1-25,14:15:51,49.4022270,32.1204910,82.4,141,91,
2019-1-25,14:15:52,49.4022530,32.1204660,82.5,140,91,
2019-1-25,14:15:53,49.4022760,32.1204410,82.5,140,91,
2019-1-25,14:15:54,49.4022970,32.1204170,82.6,140,91,
2019-1-25,14:15:55,49.4023140,32.1203920,82.6,139,47,
2019-1-25,14:15:56,49.4023330,32.1203670,82.6,138,47,
2019-1-25,14:15:57,49.4023490,32.1203410,82.7,138,47,
2019-1-25,14:15:58,49.4023670,32.1203140,82.7,138,47,
2019-1-25,14:15:59,49.4023830,32.1202870,82.7,138,90,
2019-1-25,14:16:0,49.4024010,32.1202620,82.8,138,90,
2019-1-25,14:16:1,49.4024190,32.1202350,82.8,138,90,
2019-1-25,14:16:2,49.4024400,32.1202110,82.9,138,90,
2019-1-25,14:16:3,49.4024590,32.1201850,82.9,138,88,
2019-1-25,14:16:4,49.4024770,32.1201580,82.9,139,88,
2019-1-25,14:16:5,49.4024950,32.1201290,83.0,139,88,
2019-1-25,14:16:6,49.4025140,32.1200980,83.0,139,88,
2019-1-25,14:16:7,49.4025340,32.1200680,82.8,139,88,
2019-1-25,14:16:8,49.4025550,32.1200390,82.7,139,88,
2019-1-25,14:16:9,49.4025740,32.1200100,82.7,139,88,
2019-1-25,14:16:10,49.4025900,32.1199830,82.6,138,92,
2019-1-25,14:16:11,49.4026110,32.1199650,82.6,139,94,
2019-1-25,14:16:12,49.4026330,32.1199510,82.5,139,94,
2019-1-25,14:16:13,49.4026570,32.1199420,82.5,139,94,
2019-1-25,14:16:14,49.4026800,32.1199320,82.4,139,94,
2019-1-25,14:16:15,49.4027030,32.1199190,82.4,139,94,
2019-1-25,14:16:16,49.4027240,32.1199000,82.4,139,94,
2019-1-25,14:16:17,49.4027400,32.1198790,82.4,139,94,
2019-1-25,14:16:18,49.4027560,32.1198540,82.4,139,94,
2019-1-25,14:16:19,49.4027770,32.1198320,82.4,139,94,
2019-1-25,14:16:20,49.4027990,32.1198090,82.4,139,94,
2019-1-25,14:16:21,49.4028220,32.1197880,82.5,139,94,
2019-1-25,14:16:22,49.4028440,32.1197640,82.5,139,92,
2019-1-25,14:16:23,49.4028640,32.1197370,82.5,140,90,
2019-1-25,14:16:24,49.4028850,32.1197090,82.5,140,90,
2019-1-25,14:16:25,49.4029060,32.1196840,82.5,140,89,
2019-1-25,14:16:26,49.4029280,32.1196570,82.6,140,89,
2019-1-25,14:16:27,49.4029480,32.1196270,82.6,141,88,
2019-1-25,14:16:28,49.4029670,32.1195970,82.6,141,88,
2019-1-25,14:16:29,49.4029850,32.1195660,82.6,142,91,
2019-1-25,14:16:30,49.4030010,32.1195380,82.6,142,91,
2019-1-25,14:16:31,49.4030160,32.1195090,82.7,142,92,
2019-1-25,14:16:32,49.4030320,32.1194780,82.7,142,92,
2019-1-25,14:16:33,49.4030510,32.1194500,82.7,142,92,
2019-1-25,14:16:34,49.4030710,32.1194270,82.7,143,92,
2019-1-25,14:16:35,49.4030930,32.1194070,82.7,143,92,
2019-1-25,14:16:36,49.4031170,32.1193850,82.8,143,92,
2019-1-25,14:16:37,49.4031400,32.1193590,82.8,143,92,
2019-1-25,14:16:38,49.4031620,32.1193320,82.9,143,94,
2019-1-25,14:16:39,49.4031830,32.1193070,82.7,143,94,
2019-1-25,14:16:40,49.4032040,32.1192840,82.6,143,94,
2019-1-25,14:16:41,49.4032230,32.1192610,82.5,144,93,
2019-1-25,14:16:42,49.4032460,32.1192380,82.4,144,92,
2019-1-25,14:16:43,49.4032670,32.1192110,82.1,144,92,
2019-1-25,14:16:44,49.4032900,32.1191800,82.1,144,91,
2019-1-25,14:16:45,49.4033100,32.1191450,82.2,144,91,
2019-1-25,14:16:46,49.4033290,32.1191110,82.2,144,91,
2019-1-25,14:16:47,49.4033460,32.1190780,82.3,144,91,
2019-1-25,14:16:48,49.4033640,32.1190450,82.3,144,89,
2019-1-25,14:16:49,49.4033840,32.1190090,82.3,144,89,
2019-1-25,14:16:50,49.4034020,32.1189740,82.4,144,90,
2019-1-25,14:16:51,49.4034210,32.1189390,82.4,144,91,
2019-1-25,14:16:52,49.4034410,32.1189080,82.4,144,92,
2019-1-25,14:16:53,49.4034630,32.1188830,82.5,144,93,
2019-1-25,14:16:54,49.4034840,32.1188550,82.5,144,94,
2019-1-25,14:16:55,49.4035040,32.1188260,82.5,146,94,
2019-1-25,14:16:56,49.4035250,32.1187940,82.6,146,94,
2019-1-25,14:16:57,49.4035450,32.1187600,82.6,146,94,
2019-1-25,14:16:58,49.4035610,32.1187230,82.7,146,93,
2019-1-25,14:16:59,49.4035770,32.1186850,82.7,146,92,
2019-1-25,14:17:0,49.4035920,32.1186520,82.8,146,92,
2019-1-25,14:17:1,49.4036100,32.1186230,82.8,146,91,
2019-1-25,14:17:2,49.4036340,32.1186000,82.9,144,91,
2019-1-25,14:17:3,49.4036570,32.1185770,82.9,143,91,
2019-1-25,14:17:4,49.4036830,32.1185550,82.8,143,92,
2019-1-25,14:17:5,49.4037040,32.1185290,82.8,143,93,
2019-1-25,14:17:6,49.4037260,32.1185000,82.8,142,93,
2019-1-25,14:17:7,49.4037460,32.1184700,82.8,142,93,
2019-1-25,14:17:8,49.4037660,32.1184390,82.7,142,93,
2019-1-25,14:17:9,49.4037860,32.1184050,82.7,142,93,
2019-1-25,14:17:10,49.4038070,32.1183720,82.7,143,93,
2019-1-25,14:17:11,49.4038310,32.1183420,82.7,143,93,
2019-1-25,14:17:12,49.4038510,32.1183110,82.7,143,94,
2019-1-25,14:17:13,49.4038730,32.1182830,82.7,143,94,
2019-1-25,14:17:14,49.4038940,32.1182530,82.7,143,94,
2019-1-25,14:17:15,49.4039150,32.1182180,82.7,143,94,
2019-1-25,14:17:16,49.4039350,32.1181770,82.7,143,94,
2019-1-25,14:17:17,49.4039550,32.1181380,82.7,143,94,
2019-1-25,14:17:18,49.4039770,32.1181020,82.7,143,94,
2019-1-25,14:17:19,49.4039990,32.1180670,82.7,143,94,
2019-1-25,14:17:20,49.4040230,32.1180340,82.7,143,94,
2019-1-25,14:17:21,49.4040460,32.1180020,82.8,143,95,
2019-1-25,14:17:22,49.4040680,32.1179740,82.8,143,95,
2019-1-25,14:17:23,49.4040920,32.1179480,82.8,143,95,
2019-1-25,14:17:24,49.4041130,32.1179170,82.8,143,95,
2019-1-25,14:17:25,49.4041380,32.1178870,82.8,143,95,
2019-1-25,14:17:26,49.4041620,32.1178550,82.8,143,96,
2019-1-25,14:17:27,49.4041870,32.1178250,82.8,144,96,
2019-1-25,14:17:28,49.4042100,32.1177930,82.8,144,94,
2019-1-25,14:17:29,49.4042330,32.1177610,82.8,144,94,
2019-1-25,14:17:30,49.4042560,32.1177230,82.8,144,96,
2019-1-25,14:17:31,49.4042780,32.1176870,82.8,143,96,
2019-1-25,14:17:32,49.4043020,32.1176550,82.8,143,96,
2019-1-25,14:17:33,49.4043270,32.1176230,82.8,143,95,
2019-1-25,14:17:34,49.4043510,32.1175910,82.8,143,95,
2019-1-25,14:17:35,49.4043700,32.1175540,82.7,143,95,
2019-1-25,14:17:36,49.4043860,32.1175180,82.7,143,95,
2019-1-25,14:17:37,49.4044040,32.1174780,82.7,143,94,
2019-1-25,14:17:38,49.4044210,32.1174380,82.7,143,94,
2019-1-25,14:17:39,49.4044420,32.1174030,82.7,142,94,
2019-1-25,14:17:40,49.4044620,32.1173690,82.7,142,93,
2019-1-25,14:17:41,49.4044820,32.1173390,82.7,142,93,
2019-1-25,14:17:42,49.4045020,32.1173120,82.7,142,93,
2019-1-25,14:17:43,49.4045210,32.1172860,82.7,142,93,
2019-1-25,14:17:44,49.4045360,32.1172570,82.7,141,93,
2019-1-25,14:17:45,49.4045510,32.1172310,82.7,141,91,
2019-1-25,14:17:46,49.4045670,32.1172080,82.7,141,91,
2019-1-25,14:17:47,49.4045830,32.1171840,82.7,141,90,
2019-1-25,14:17:48,49.4046010,32.1171600,82.7,140,90,
2019-1-25,14:17:49,49.4046180,32.1171360,82.7,140,90,
2019-1-25,14:17:50,49.4046340,32.1171120,82.7,140,90,
2019-1-25,14:17:51,49.4046530,32.1170920,82.7,140,90,
2019-1-25,14:17:52,49.4046720,32.1170730,82.7,140,90,
2019-1-25,14:17:53,49.4046950,32.1170520,82.7,140,90,
2019-1-25,14:17:54,49.4047180,32.1170260,82.7,140,90,
2019-1-25,14:17:55,49.4047410,32.1169970,82.7,140,90,
2019-1-25,14:17:56,49.4047650,32.1169710,82.7,140,90,
2019-1-25,14:17:57,49.4047880,32.1169430,82.8,140,90,
2019-1-25,14:17:58,49.4048110,32.1169110,82.8,141,90,
2019-1-25,14:17:59,49.4048320,32.1168780,82.8,141,90,
2019-1-25,14:18:0,49.4048540,32.1168410,82.8,142,90,
2019-1-25,14:18:1,49.4048730,32.1168030,82.8,143,90,
2019-1-25,14:18:2,49.4048890,32.1167700,82.8,143,90,
2019-1-25,14:18:3,49.4049060,32.1167360,82.8,143,90,
2019-1-25,14:18:4,49.4049250,32.1167040,82.9,143,93,
2019-1-25,14:18:5,49.4049460,32.1166770,82.9,144,93,
2019-1-25,14:18:6,49.4049670,32.1166480,82.9,145,93,
2019-1-25,14:18:7,49.4049890,32.1166180,82.9,145,93,
2019-1-25,14:18:8,49.4050090,32.1165870,82.9,145,93,
2019-1-25,14:18:9,49.4050290,32.1165560,82.9,145,88,
2019-1-25,14:18:10,49.4050470,32.1165240,82.9,145,88,
2019-1-25,14:18:11,49.4050660,32.1164910,82.9,145,88,
2019-1-25,14:18:12,49.4050830,32.1164570,83.0,145,92,
2019-1-25,14:18:13,49.4051010,32.1164230,83.0,145,92,
2019-1-25,14:18:14,49.4051210,32.1163900,83.0,145,92,
2019-1-25,14:18:15,49.4051420,32.1163560,83.0,145,92,
2019-1-25,14:18:16,49.4051650,32.1163200,83.0,145,92,
2019-1-25,14:18:17,49.4051890,32.1162880,83.0,145,92,
2019-1-25,14:18:18,49.4052140,32.1162610,83.0,145,92,
2019-1-25,14:18:19,49.4052360,32.1162320,83.0,145,90,
2019-1-25,14:18:20,49.4052600,32.1162050,83.1,145,90,
2019-1-25,14:18:21,49.4052830,32.1161780,83.3,145,90,
2019-1-25,14:18:22,49.4053040,32.1161520,83.4,145,95,
2019-1-25,14:18:23,49.4053250,32.1161230,83.5,145,95,
2019-1-25,14:18:24,49.4053460,32.1160910,83.7,145,95,
2019-1-25,14:18:25,49.4053700,32.1160580,83.8,146,95,
2019-1-25,14:18:26,49.4053920,32.1160260,83.9,146,95,
2019-1-25,14:18:27,49.4054140,32.1159910,84.0,146,95,
2019-1-25,14:18:28,49.4054340,32.1159550,84.2,146,95,
2019-1-25,14:18:29,49.4054530,32.1159210,84.3,146,94,
2019-1-25,14:18:30,49.4054720,32.1158870,84.4,146,94,
2019-1-25,14:18:31,49.4054940,32.1158540,84.5,146,94,
2019-1-25,14:18:32,49.4055170,32.1158220,84.6,147,91,
2019-1-25,14:18:33,49.4055410,32.1157920,84.7,147,91,
2019-1-25,14:18:34,49.4055630,32.1157620,84.8,147,91,
2019-1-25,14:18:35,49.4055840,32.1157310,84.8,147,91,
2019-1-25,14:18:36,49.4056050,32.1157000,84.9,147,91,
2019-1-25,14:18:37,49.4056260,32.1156730,84.9,147,92,
2019-1-25,14:18:38,49.4056470,32.1156480,85.0,147,92,
2019-1-25,14:18:39,49.4056680,32.1156210,85.0,147,92,
2019-1-25,14:18:40,49.4056920,32.1155950,85.0,146,92,
2019-1-25,14:18:41,49.4057150,32.1155640,85.0,147,92,
2019-1-25,14:18:42,49.4057350,32.1155340,85.0,146,91,
